23.3925	113.3091
33.5121	126.4927
24.9982	102.7414
37.76	112.64
38.33	106.4
34.45	108.77
36.51	103.62
40.86	111.83
43.91	87.49
26.55	106.81
29.82	121.47
39.54	76.02
31.43	104.74
26.67	100.25
41.26	80.29
27.7	118
29.35	117.19
36.53	102.05
40.56	109.1
11.5502	104.8447
13.4086	103.8139
18.771389	98.962778
13.685	100.748056
26.26	105.87
41.0748	113.0634
41.71	86.14
28.5655	77.1124
27.32	105.29
